,disaster_id,density_criteria_met
412,2003-2003-08-10-2003-08-10-ID-MIDDLE FORK-413,False
413,2003-2003-07-12-2003-07-12-ID-TOBIAS-414,True
414,2003-2003-04-28-2003-04-28-MI-EAST LAKLE-415,True
415,2003-2003-04-11-2003-04-11-MI-FORBES-416,True
416,2003-2003-04-14-2003-04-14-MI-WARFIELD ROAD-417,True
417,2003-2003-04-28-2003-04-28-MI-ALDRICH ROAD-418,True
418,2003-2003-04-11-2003-04-11-MN-YELLOWHEAD-419,True
419,2003-2003-04-13-2003-04-13-MN-GREER LAKE-420,True
420,2003-2003-04-12-2003-04-12-MN-FENOLD-421,True
421,2003-2003-04-10-2003-04-10-MN-CARIBOU-422,True
422,2003-2003-04-12-2003-04-12-MN-FINN LAKE-423,True
423,2003-2003-10-07-2003-10-07-MN-ROTHSAY-424,True
424,2003-2003-03-23-2003-03-23-MN-AITKIN-425,True
425,2003-2003-04-27-2003-04-27-MN-RIBICH-426,True
426,2003-2003-04-11-2003-04-11-MN-BARN-427,True
427,2003-2003-05-14-2003-05-14-MN-ST LOUIS RIVER ROAD 2-428,True
428,2003-2003-04-23-2003-04-23-MN-TORCH-429,True
429,2003-2003-10-20-2003-10-20-MN-BENTON TOWNSHIP-430,True
430,2003-2003-10-19-2003-10-19-MT-PARDUE-431,True
431,2003-2003-07-15-2003-07-15-MT-BOX CANYON-432,True
432,2003-2003-08-11-2003-08-11-MT-WINDMILL-433,True
433,2003-2003-08-27-2003-08-27-MT-3 MILE-434,True
434,2003-2003-08-12-2003-08-12-MT-MOON CREEK-435,True
435,2003-2003-07-23-2003-07-25-MT-ROBERT-436,True
436,2003-2003-07-16-2003-07-25-MT-WEDGE CANYON-437,True
437,2003-2003-07-16-2003-07-16-MT-LITTLE SALMON CREEK-438,True
438,2003-2003-08-03-2003-08-03-MT-PORCUPINEC-439,True
439,2003-2003-08-16-2003-08-16-MT-GREYBULL-440,True
440,2003-2003-07-16-2003-07-16-MT-TRAPPER CREEK-441,False
441,2003-2003-08-13-2003-08-20-MT-LINCOLN-442,True
442,2003-2003-08-06-2003-08-12-MT-MINERAL-PRIMM-443,True
443,2003-2003-08-06-2003-08-12-MT-CHERRY CREEK-444,True
444,2003-2003-07-16-2003-07-23-MT-MISSOURI BREAKS-445,True
445,2003-2003-08-12-2003-08-12-MT-CRAIG II-446,True
446,2003-2003-08-07-2003-08-07-MT-COTTONWOOD-447,True
447,2003-2003-08-08-2003-08-11-MT-HOBBLE-448,True
448,2003-2003-08-08-2003-08-08-MT-BLACK MOUNTAIN 2-449,True
449,2003-2003-08-17-2003-08-17-ND-DAWSON-450,True
450,2003-2003-08-23-2003-08-23-ND-REEDER-451,True
451,2003-2003-05-09-2003-05-10-NM-WALKER-452,True
452,2003-2003-06-24-2003-06-24-NM-ATRISCO-453,True
453,2003-2003-06-24-2003-06-24-NM-MONTANO-454,True
454,2003-2003-09-16-2003-09-16-NV-0409-026-0916-SOUTH SAGE-455,True
455,2003-2003-07-08-2003-07-08-NV-CARP-456,False
456,2003-2003-07-14-2003-07-15-NV-ROBB-457,True
457,2003-2003-06-17-2003-06-17-NV-HIGHWAY 50-458,True
458,2003-2003-09-29-2003-09-29-NV-VOLTAIRE 2-459,True
459,2003-2003-03-25-2003-03-25-OH-BERNE TWP-460,True
460,2003-2003-04-14-2003-04-14-OH-PEACH ORCHARD-461,True
461,2003-2003-02-03-2003-02-03-OK-RIDGE-462,True
462,2003-2003-04-13-2003-04-13-OK-WOLFE PLACE-463,True
463,2003-2003-07-18-2003-07-22-OK-BIG ROCK-464,True
464,2003-2003-06-29-2003-06-29-OR-DAISEY HILL ROAD-465,True
465,2003-2003-09-02-2003-09-02-OR-HERMAN-466,True
466,2003-2003-08-19-2003-08-20-OR-BB-467,True
467,2003-2003-07-13-2003-07-13-OR-CLARK-468,True
468,2003-2003-08-19-2003-08-19-OR-0616-074-030820-LIGHTNING-469,True
469,2003-2003-08-11-2003-08-11-SD-HOLLOW HORN-470,True
470,2003-2003-11-20-2003-11-20-SD-4110-1120-MILL ROAD-471,True
471,2003-2003-04-13-2003-04-13-TX-FULLER-472,True
472,2003-2003-07-30-2003-07-30-TX-LITTLE BEAR CREEK RANCH-473,True
473,2003-2003-07-14-2003-07-15-UT-CAUSEY-474,True
474,2003-2003-08-08-2003-08-08-UT-EAST HANSEL VALLEY-475,True
475,2003-2003-07-08-2003-07-08-UT-BULLDOG-476,False
476,2003-2003-06-27-2003-06-27-UT-ROCK QUARRY-477,False
477,2003-2003-06-28-2003-06-28-UT-APEX-478,True
478,2003-2003-07-04-2003-07-04-WA-RATTLESNAKE CANYON-479,True
479,2003-2003-07-18-2003-07-18-WA-MCGINNIS FLATS-480,True
480,2003-2003-08-25-2003-08-25-WA-JOHNSON LAKE-481,True
481,2003-2003-07-20-2003-07-20-WA-WATT ROAD-482,True
482,2003-2003-08-10-2003-08-10-WA-BLACK CANYON-483,True
483,2003-2003-09-05-2003-09-05-WA-BULL DOG-484,True
484,2003-2003-08-05-2003-08-05-WA-NEEDLES-485,True
485,2003-2003-07-11-2003-07-12-WA-MIDDLE FORK-486,True
486,2003-2003-07-16-2003-07-16-WA-CRESTVIEW-487,True
487,2003-2003-04-14-2003-04-14-WI-CRYSTAL LAKE-488,True
488,2003-2003-04-02-2003-04-02-WV-COON FORK-489,True
489,2003-2003-04-03-2003-04-03-WV-SANDERS BRANCH-490,True
490,2003-2003-08-09-2003-08-09-WY-LITTLE HORN II-491,True
491,2003-2003-11-19-2003-11-20-WY-TONGUE RIVER-492,True
492,2004-2004-04-04-2004-04-04-AL-BIRDLAND-493,True
493,2004-2004-03-20-2004-03-20-AR-WIRTH-494,True
494,2004-2004-04-15-2004-04-15-AR-WARRIOR CREEK-495,True
495,2004-2004-06-08-2004-06-09-AZ-THREE FORKS-496,True
496,2004-2004-06-26-2004-06-26-AZ-NUTALL-497,True
497,2004-2004-06-22-2004-06-22-AZ-JACKET-498,True
498,2004-2004-05-03-2004-05-03-AZ;CA-BEND-499,True
499,2004-2004-06-24-2004-06-28-AZ-WILLOW-500,True
500,2004-2004-07-07-2004-07-07-AZ-PONDEROSA-501,True
501,2004-2004-07-14-2004-07-14-CA-HOLLOW-502,True
502,2004-2004-07-17-2004-07-18-CA-CROWN-503,True
503,2004-2004-08-07-2004-08-07-CA-EAST-504,True
504,2004-2004-06-29-2004-06-29-CA-BOWLING-505,True
505,2004-2004-03-25-2004-03-25-CA-UPPER SANTA ANA BURN ESCAPE-506,True
506,2004-2004-08-08-2004-08-08-CA-TRINITY-507,True
507,2004-2004-04-28-2004-04-28-CA-FORT-508,True
508,2004-2004-08-11-2004-08-11-CA-OREGON-509,True
509,2004-2004-10-13-2004-10-13-CA-FREDS-510,True
510,2004-2004-06-28-2004-06-28-CA-WISTERIA-511,True
511,2004-2004-07-12-2004-07-12-CA-PETERSON-512,True
512,2004-2004-07-11-2004-07-11-CA-GATOS-513,True
513,2004-2004-07-14-2004-07-14-CA-ROCKY-514,True
514,2004-2004-06-24-2004-06-24-CA-WATER-515,True
515,2004-2004-07-12-2004-07-14-CA-PINE-516,True
516,2004-2004-09-03-2004-09-04-CA-GEYSERS-517,True
517,2004-2004-10-10-2004-10-10-CA-RUMSEY-518,True
518,2004-2004-06-23-2004-06-23-CA-SCOUT-519,True
519,2004-2004-05-03-2004-05-03-CA-CACHUMA-520,True
520,2004-2004-08-14-2004-09-13-CA-OLD-521,True
521,2004-2004-08-20-2004-08-20-CA-MARIPOSA-522,True
522,2004-2004-09-02-2004-09-02-CA-BEAR-523,True
523,2004-2004-09-12-2004-09-13-CA-OLD HIGHWAY-524,True
524,2004-2004-05-14-2004-05-14-CA-RINCON-525,True
525,2004-2004-07-13-2004-07-14-CA-MATAGUAY-526,True
526,2004-2004-09-13-2004-09-13-CA-BORDER-527,True
527,2004-2004-08-08-2004-08-08-CA-STEVENS-528,True
528,2004-2004-08-28-2004-08-28-CA-TYLER-529,True
529,2004-2004-06-20-2004-06-20-CA-ORTEGA-530,True
530,2004-2004-04-25-2004-04-26-CA-PLEASURE-531,True
531,2004-2004-07-13-2004-07-14-CA-LAKEVIEW-532,True
532,2004-2004-05-02-2004-05-04-CA-EAGLE-533,True
533,2004-2004-05-03-2004-05-04-CA-CERRITO-534,True
534,2004-2004-05-02-2004-05-02-CA-GAFFORD-535,True
535,2004-2004-06-05-2004-06-05-CA-ELDER-536,True
536,2004-2004-07-17-2004-07-18-CA-MELTON-537,True
537,2004-2004-06-04-2004-06-05-CA-GAVIOTA-538,True
538,2004-2004-06-25-2004-06-25-CA-FREEWAY-539,True
539,2004-2004-08-11-2004-08-11-CA-BEAR-540,True
540,2004-2004-08-14-2004-08-14-CA-FRENCH-541,True
541,2004-2004-08-14-2004-08-14-CA-LAKE-542,True
542,2004-2004-09-02-2004-09-02-CA-RHONDA-543,True
543,2004-2004-06-24-2004-06-24-CA-JUNIPER-544,False
544,2004-2004-07-24-2004-07-24-CA-IRONGATE-545,True
545,2004-2004-09-08-2004-09-08-CA-TRIMMER-546,True
546,2004-2004-07-27-2004-07-27-CA-SIMS-547,True
547,2004-2004-09-12-2004-09-12-CA-TUOLUMNE-548,True
548,2004-2004-05-07-2004-05-07-CA-BIG-549,True
549,2004-2004-06-16-2004-06-16-CA-KEYSTONE-550,True
550,2004-2004-08-06-2004-08-07-CA-CALAVERAS-551,True
551,2004-2004-08-10-2004-08-10-CA-HUNT-552,True
552,2004-2004-09-03-2004-09-03-CA-PATTISON-553,True
553,2004-2004-07-02-2004-07-02-CA-HIGHWAY-554,True
554,2004-2004-08-11-2004-08-11-CA-36-555,True
555,2004-2004-09-05-2004-09-05-CA-HAZEN-556,True
556,2004-2004-04-26-2004-04-26-CA-KOENIGSTEIN-557,True
557,2004-2004-09-03-2004-09-03-CO-DEER PARK-558,False
558,2004-2004-03-30-2004-04-01-CO-PICNIC ROCK-559,True
559,2004-2004-09-02-2004-09-02-CO-SHEEP RANCH-560,True
560,2004-2004-06-04-2004-06-04-CO-SOUTH-561,True
561,2004-2004-07-03-2004-07-03-CO-MCGRUDER-562,True
562,2004-2004-03-13-2004-03-13-FL-KERSHAW-563,True
563,2004-2004-04-04-2004-04-04-FL-JUNGLE JIM-564,True
564,2004-2004-01-20-2004-01-20-FL-FORT ROAD-565,True
565,2004-2004-04-03-2004-04-03-FL-INDIAN BAY COMMAND-566,True
566,2004-2004-01-22-2004-01-22-FL-0034-COW-567,True
567,2004-2004-01-24-2004-01-24-FL-BOBBY DICE-568,True
568,2004-2004-01-01-2004-01-01-FL-0007-ROBINSON-569,True
569,2004-2004-01-14-2004-01-14-FL-0103-MARKHAM-570,True
570,2004-2004-03-25-2004-03-25-FL-MICHAEL PLACE-571,True
571,2004-2004-04-06-2004-04-06-FL-WALL-572,True
572,2004-2004-01-23-2004-01-23-FL-PALOMA-573,True
573,2004-2004-01-24-2004-01-24-FL-AARON ROAD-574,True
574,2004-2004-03-13-2004-03-13-FL-HORN-0099-575,True
575,2004-2004-04-01-2004-04-01-FL-KALMIA CIRCLE-576,True
576,2004-2004-01-25-2004-01-25-FL-0113-ALACHUA-577,True
577,2004-2004-01-28-2004-01-28-FL-0134-PUTNAM-578,True
578,2004-2004-04-07-2004-04-07-FL-PEGREM LAKE 2-579,True
579,2004-2004-04-14-2004-04-14-FL-PUTNAM-0418-580,True
580,2004-2004-12-14-2004-12-14-FL-STATE ROAD 19-581,True
581,2004-2004-12-22-2004-12-22-FL-BULL RUN-582,True
582,2004-2004-01-10-2004-01-10-FL-COLD NIGHT-583,True
583,2004-2004-03-14-2004-03-14-FL-PONY-584,True
584,2004-2004-04-02-2004-04-02-FL-SWEET GUM-585,True
585,2004-2004-01-06-2004-01-06-FL-FREEDOM-586,True
586,2004-2004-04-05-2004-04-05-FL-DAWES COMMAND-587,True
587,2004-2004-06-22-2004-06-22-FL-PIG-588,True
588,2004-2004-02-24-2004-02-24-FL-DEP AUTHORIZED-589,True
589,2004-2004-04-03-2004-04-03-FL-FISHEATING CREEK-590,True
590,2004-2004-04-08-2004-04-08-FL-SUNRISE-591,True
591,2004-2004-05-16-2004-05-16-FL-UNNAMED-592,True
592,2004-2004-05-16-2004-05-16-FL-SHER-593,True
593,2004-2004-12-26-2004-12-26-FL-THE STABLE-594,True
594,2004-2004-05-12-2004-05-12-FL-MAILBOX-595,True
595,2004-2004-04-04-2004-04-04-GA-STATESBORO-596,True
596,2004-2004-04-09-2004-04-09-ID-BOULDER CREEK-597,True
597,2004-2004-12-13-2004-12-13-KS-DUNNE RANCH-598,True
598,2004-2004-04-19-2004-04-19-MI-BALDWIN-599,True
599,2004-2004-04-07-2004-04-07-MN-FISH-600,True
600,2004-2004-05-04-2004-05-04-MN-MNS-121-43-0504-WEST KARLSTAD-601,True
601,2004-2004-04-25-2004-04-25-MN-VILLAGE-602,True
602,2004-2004-04-19-2004-04-19-MN-WILLOW CREEK-603,True
603,2004-2004-04-06-2004-04-06-MN-TERRELL-604,True
604,2004-2004-04-23-2004-04-23-MN-BOULDER LAKE-605,True
605,2004-2004-04-13-2004-04-13-MN-NEW BLOOM-606,True
606,2004-2004-04-07-2004-04-07-MN-LAKIN-607,True
607,2004-2004-04-14-2004-04-14-MN-CABLE ROAD-608,True
608,2004-2004-05-08-2004-05-08-MN-TIMBER TRAIL-609,True
609,2004-2004-04-03-2004-04-03-MN-107-610,True
610,2004-2004-04-09-2004-04-09-MN-WHITE TAIL-611,True
611,2004-2004-04-14-2004-04-14-MN-LOUISBURGRADE-612,True
612,2004-2004-04-18-2004-04-18-MO-CICERO CREEK-613,True
613,2004-2004-04-16-2004-04-16-MO-RITTER HOLLOW-614,True
614,2004-2004-03-09-2004-03-09-MS-SCARBOROUGH-615,True
615,2004-2004-03-21-2004-03-21-MS-BAYOU CUMBEST-616,True
616,2004-2004-03-26-2004-03-26-MS-WHITE SAND CREEK-617,True
617,2004-2004-09-01-2004-09-01-MT-PINE HILL-618,True
618,2004-2004-07-31-2004-07-31-ND-HEBRON-619,True
619,2004-2004-05-21-2004-05-21-NM-LOOKOUT-620,True
620,2004-2004-05-15-2004-05-25-NM-PEPPIN-621,True
621,2004-2004-06-18-2004-06-18-NM-BERNARDO-622,True
622,2004-2004-08-25-2004-08-25-NV-ANDREW-623,True
623,2004-2004-07-26-2004-07-26-NV-ROBBERS-624,True
624,2004-2004-06-30-2004-06-30-NV-MID-BULL-625,True
625,2004-2004-07-14-2004-07-14-NV-WATERFALL-626,True
626,2004-2004-07-21-2004-07-21-OK-CHUBBY-627,True
627,2004-2004-02-19-2004-02-19-OK-G 00 G 03-0004-0219-LIGHTNING RIDGE-628,True
628,2004-2004-02-19-2004-02-19-OK-STANSELL-629,True
629,2004-2004-04-02-2004-04-02-OK-MULBERRY HOLLOW-630,True
630,2004-2004-08-04-2004-08-04-OR-REDWOOD HIGHWAY-631,True
631,2004-2004-08-20-2004-08-21-OR-BLAND MOUNTAIN 2-632,True
632,2004-2004-04-07-2004-04-07-SC-BIGGIN-633,True
633,2004-2004-04-04-2004-04-04-SC-SPEEDWAY-634,True
634,2004-2004-02-29-2004-02-29-TN-HANKIN-635,True
635,2004-2004-02-29-2004-02-29-TN-BURTON ROAD-636,True
636,2004-2004-02-19-2004-02-19-TX-EAST I 40-637,True
637,2004-2004-12-20-2004-12-20-TX-TALCO-638,True
638,2004-2004-06-16-2004-06-16-UT-DAMMERON-639,True
639,2004-2004-07-29-2004-07-29-WA-ELMER CITY-640,True
640,2004-2004-08-01-2004-08-01-WA-MILL CANYON-641,True
641,2004-2004-06-26-2004-06-26-WA-POT PEAK-SISI RIDGE-642,True
642,2004-2004-08-08-2004-08-11-WA-FISCHER-643,True
643,2004-2004-07-25-2004-07-25-WA-LAUDERDALE-644,True
644,2004-2004-07-30-2004-07-30-WA-ELK HEIGHTS-645,True
645,2004-2004-08-09-2004-08-12-WA-MUD LAKE-646,True
646,2004-2004-07-04-2004-07-06-WA-BEEBE-647,True
647,2004-2004-08-11-2004-08-11-WA-MILE MARKER 44-648,False
648,2004-2004-01-27-2004-01-27-WY-ROSETTA LANE-649,True
649,2004-2004-09-18-2004-09-18-WY-BIG WIND-650,True
650,2005-2005-08-11-2005-08-11-AR-KING-651,True
651,2005-2005-11-23-2005-11-23-AR-UNNAMED-652,True
652,2005-2005-07-17-2005-07-17-AZ-INDIAN HILLS-653,True
653,2005-2005-07-19-2005-07-19-AZ-TANK-654,True
654,2005-2005-05-06-2005-05-06-AZ-HALEY HILLS-655,True
655,2005-2005-05-05-2005-05-05-AZ-CHAPMAN-656,True
656,2005-2005-06-04-2005-06-04-AZ-SECRET-657,True
657,2005-2005-06-06-2005-06-06-AZ-YODA-658,True
658,2005-2005-06-08-2005-06-08-AZ-BOBBY-659,True
659,2005-2005-06-23-2005-06-23-AZ-JANE-660,True
660,2005-2005-06-22-2005-06-23-AZ-HUMBUG-661,True
661,2005-2005-06-28-2005-06-28-AZ-BUTTE-662,True
662,2005-2005-05-26-2005-05-26-AZ-VEKOL-663,True
663,2005-2005-06-11-2005-06-12-AZ-HULET-664,True
664,2005-2005-06-22-2005-06-22-AZ-PERKINS-665,True
665,2005-2005-07-30-2005-07-30-AZ-EXPO-666,True
666,2005-2005-07-15-2005-07-22-AZ-EDGE-667,True
667,2005-2005-06-29-2005-06-29-AZ-UNNAMED-668,True
668,2005-2005-06-21-2005-06-22-AZ-CAVE CREEK-669,True
669,2005-2005-06-21-2005-06-21-AZ-THREE-670,True
670,2005-2005-08-04-2005-08-04-CA-SANDRIDGE-671,True
671,2005-2005-06-22-2005-06-22-CA-PARADISE-672,True
672,2005-2005-07-22-2005-07-22-CA-KINGSTON-673,True
673,2005-2005-07-22-2005-07-22-CA-PINYON-674,False
674,2005-2005-08-21-2005-08-21-CA-KITT-675,True
675,2005-2005-08-07-2005-08-07-CA-MACE-676,True
676,2005-2005-07-14-2005-07-14-CA-SIERRA-677,True
677,2005-2005-09-03-2005-09-03-CA-GORMAN-678,True
678,2005-2005-09-28-2005-09-28-CA-TOPANGA-679,True
679,2005-2005-09-16-2005-09-16-CA-CLOVER-680,True
680,2005-2005-07-25-2005-07-25-CA-QUARTZ-681,True
681,2005-2005-08-07-2005-08-07-CA-BLANCO-682,True
682,2005-2005-06-22-2005-06-22-CA-HACKBERRY-683,True
683,2005-2005-10-05-2005-10-06-CA-BORDER 50-684,True
684,2005-2005-09-06-2005-09-06-CA-VOLCAN-685,True
685,2005-2005-07-01-2005-07-01-CA-WARREN-686,True
686,2005-2005-10-05-2005-10-06-CA-WOODHOUSE-687,True
687,2005-2005-09-05-2005-09-05-CA-BELLA-688,True
688,2005-2005-09-28-2005-09-28-CA-SAN TIMOTEO-689,True
689,2005-2005-07-19-2005-07-19-CA-TESLA-690,True
690,2005-2005-07-26-2005-07-26-CA-KOOPMAN-691,True
691,2005-2005-07-01-2005-07-01-CA-BRAGDON-692,True
692,2005-2005-10-14-2005-10-14-CA-ASH-693,True
693,2005-2005-09-05-2005-09-05-CA-SUNDEVIL-694,True
694,2005-2005-07-09-2005-07-09-CA-NINE-695,True
695,2005-2005-08-11-2005-08-26-CA-MANTON-696,True
696,2005-2005-08-26-2005-08-26-CA-MANTON-697,True
697,2005-2005-11-18-2005-11-18-CA-SCHOOL-698,True
698,2005-2005-07-29-2005-07-29-CO-TURKEY TRACK-699,True
699,2005-2005-09-02-2005-09-02-CO-CASH-700,True
700,2005-2005-07-07-2005-07-10-CO-MASON-701,True
701,2005-2005-08-30-2005-08-30-CO-MOORE DRAW-702,True
702,2005-2005-07-25-2005-07-25-CO-CARRIZO-703,True
703,2005-2005-01-06-2005-01-06-FL-BLACKCREEK-704,True
704,2005-2005-02-16-2005-02-16-FL-PLANTATION-705,True
705,2005-2005-02-17-2005-02-17-FL-BLUE SPRINGS-706,True
706,2005-2005-02-20-2005-02-20-FL-HAPPYVILLE ROAD-707,True
707,2005-2005-07-26-2005-07-26-FL-RICHMOND-708,True
708,2005-2005-01-12-2005-01-12-FL-RUSSO ROAD-709,True
709,2005-2005-02-21-2005-02-21-FL-GUN DRUM-710,True
710,2005-2005-05-25-2005-05-25-FL-REDMAN-711,True
711,2005-2005-02-21-2005-02-21-FL-PRESCOTT-712,True
712,2005-2005-05-25-2005-05-25-FL-GRAND-713,True
713,2005-2005-02-17-2005-02-17-FL-17-0089-714,True
714,2005-2005-09-16-2005-09-16-ID-BOWNS ROOST-715,True
715,2005-2005-09-04-2005-09-04-ID-SAWMILL-716,True
716,2005-2005-09-03-2005-09-03-ID-VALLEY ROAD-717,True
717,2005-2005-07-15-2005-07-15-ID-CLOVER-718,True
718,2005-2005-07-22-2005-07-22-ID-RUPERT-719,True
719,2005-2005-08-10-2005-08-10-ID-LAIDLAW BUTTE-720,True
720,2005-2005-08-29-2005-08-29-ID-BELL RAPIDS 2-721,True
721,2005-2005-08-01-2005-08-01-ID-EAST STAR LAKE-722,True
722,2005-2005-03-10-2005-03-10-KS-SPR-194-0311-TYRONE-723,True
723,2005-2005-11-12-2005-11-12-KY-HAYNES CEMETERY-724,True
724,2005-2005-11-26-2005-11-26-KY-ADAMS BRANCH-725,True
725,2005-2005-11-06-2005-11-06-LA-SW FORESTRY ASSISTANCE-726,True
726,2005-2005-03-12-2005-03-12-MD-DUCKNECK-727,True
727,2005-2005-06-07-2005-06-07-MI-ANTRIM 006-728,True
728,2005-2005-06-07-2005-06-07-MI-ARENAC 006-729,True
729,2005-2005-06-07-2005-06-07-MI-BENZIE 002-730,True
730,2005-2005-06-07-2005-06-07-MI-CHARLEVOIX 003-731,True
731,2005-2005-06-07-2005-06-07-MI-CLARE 010-732,True
732,2005-2005-04-05-2005-04-05-MI-CLARE 006-733,True
733,2005-2005-06-07-2005-06-07-MI-MACKINAC 001-734,True
734,2005-2005-06-07-2005-06-07-MI-MARQUETTE 002-735,True
735,2005-2005-06-07-2005-06-07-MI-MECOSTA 003-736,True
736,2005-2005-06-07-2005-06-07-MI-MENOMINEE 009-737,True
737,2005-2005-06-07-2005-06-07-MI-MONTMORENCY 001-738,True
738,2005-2005-06-07-2005-06-07-MI-OSCEOLA 005-739,True
739,2005-2005-06-07-2005-06-07-MI-OSEOLA 012-740,True
740,2005-2005-06-07-2005-06-07-MI-OSCEOLA 008-741,True
741,2005-2005-06-07-2005-06-07-MI-OSCODA 001-742,True
742,2005-2005-06-07-2005-06-07-MI-ROSCOMMON 4-743,True
743,2005-2005-08-02-2005-08-02-MI-OTTAWA 002-744,True
744,2005-2005-05-04-2005-05-04-MN-TOWER HILLS-745,True
745,2005-2005-04-17-2005-04-17-MN-BUYCK-PERDA-746,True
746,2005-2005-04-14-2005-04-14-MN-KAUPPI LAKE-747,True
747,2005-2005-04-18-2005-04-18-MN-SWAN-748,True
748,2005-2005-05-05-2005-05-05-MN-HAIL-749,True
749,2005-2005-05-04-2005-05-04-MN-GILLMAN-750,True
750,2005-2005-04-09-2005-04-09-MN-20-751,True
751,2005-2005-04-09-2005-04-09-MN-RAMSEY-752,True
752,2005-2005-05-05-2005-05-05-MN-NORTH BRANCH-753,True
753,2005-2005-04-23-2005-04-23-MN-BARN-754,True
754,2005-2005-04-18-2005-04-18-MN-RED LAKE 245-755,True
755,2005-2005-04-03-2005-04-03-MO-W HIGHWAY-756,True
756,2005-2005-04-04-2005-04-04-MO-MCKENZIE HILL-757,True
757,2005-2005-04-04-2005-04-04-MO-HAY CREEK-758,True
758,2005-2005-04-10-2005-04-10-MO-MASH HOLLOW-759,True
759,2005-2005-03-12-2005-03-12-MO-PRIVATE-760,True
760,2005-2005-03-30-2005-03-30-MO-FREEMAN-761,True
761,2005-2005-03-12-2005-03-12-MS-HOWELL-762,True
762,2005-2005-09-08-2005-09-08-MS-BEACH VIEW-763,True
763,2005-2005-03-01-2005-03-01-MS-MICHAEL MCLEOD ROAD-764,True
764,2005-2005-03-01-2005-03-01-MS-LAVELL LADNER ROAD-765,True
765,2005-2005-03-12-2005-03-12-MS-SILVER CREEK SPUR-766,True
766,2005-2005-08-07-2005-08-07-MT-CAMP 32-767,True
767,2005-2005-09-09-2005-09-09-MT-HEARTLAND-768,True
768,2005-2005-08-04-2005-08-04-MT-I-90-769,True
769,2005-2005-04-05-2005-04-05-NC-LOST-770,True
770,2005-2005-08-07-2005-08-07-NE;SD-RUMFORD-771,True
771,2005-2005-04-16-2005-04-16-NJ-NA-772,True
772,2005-2005-03-07-2005-03-07-NJ-NA-773,True
773,2005-2005-04-11-2005-04-11-NM-MITCHELL-774,True
774,2005-2005-11-30-2005-11-30-NM-RANGE-775,True
775,2005-2005-11-30-2005-11-30-NM-GRADY-776,True
776,2005-2005-07-29-2005-07-29-NV-MEADOWS-777,True
777,2005-2005-07-15-2005-07-16-NV-CONTACT-778,True
778,2005-2005-06-22-2005-06-24-NV-GOODSPRINGS-779,True
779,2005-2005-07-16-2005-07-16-NV-CARLIN-780,True
780,2005-2005-08-22-2005-08-22-NV-VOR-MCCARTY-781,True
781,2005-2005-08-28-2005-08-29-NV-CHANCE-782,True
782,2005-2005-08-29-2005-08-29-NV-NORTH ROAD-783,True
783,2005-2005-04-04-2005-04-04-OH-ROAD W-784,True
784,2005-2005-04-14-2005-04-14-OH-ANDORA ROAD-785,True
785,2005-2005-11-12-2005-11-12-OH-WILDERNESS-786,True
786,2005-2005-03-27-2005-03-27-OK-EGGHEAD-787,True
787,2005-2005-04-08-2005-04-08-OK-CLEMSCOTT-788,True
788,2005-2005-11-27-2005-11-30-OK-ANTIOCH-789,True
789,2005-2005-11-27-2005-11-27-OK-MANARD CREEK-790,True
790,2005-2005-08-03-2005-08-03-OK-SMITHVILLE-791,True
791,2005-2005-08-22-2005-08-22-OK-EAST MEDICINE SPRINGS-792,True
792,2005-2005-01-20-2005-01-20-OK-BAKERS ACRES-793,True
793,2005-2005-01-26-2005-01-26-OK-BROOKEN MOUNTAIN-794,True
794,2005-2005-06-24-2005-06-24-OK-SPANISH MINE-795,True
795,2005-2005-01-22-2005-01-22-OK-STOMP GROUND-796,True
796,2005-2005-02-05-2005-02-05-OK-RILEY-797,True
797,2005-2005-03-20-2005-03-20-OK-WESTFAL-798,True
798,2005-2005-06-30-2005-06-30-OK-WILDHORSE-799,True
799,2005-2005-08-01-2005-08-01-OK-HAMPTON-800,True
800,2005-2005-10-27-2005-10-27-OK-FIN&FEATHER-801,True
801,2005-2005-10-27-2005-10-27-OK-WARREN-802,True
802,2005-2005-11-04-2005-11-04-OK-ROGERS-803,True
803,2005-2005-11-04-2005-11-04-OK;AR-EAR BOB-804,True
804,2005-2005-11-06-2005-11-06-OK-39-805,True
805,2005-2005-11-17-2005-11-17-OK-HINES-806,True
806,2005-2005-11-19-2005-11-19-OK-WILSON-807,True
807,2005-2005-12-23-2005-12-23-OK-BRIGGS FLAT-808,True
808,2005-2005-12-27-2005-12-27-OK-JOE SMITH-809,True
809,2005-2005-12-30-2005-12-30-OK-AMOS-810,True
810,2005-2005-11-28-2005-11-28-OK-CALVIN SOUTH-811,True
811,2005-2005-11-27-2005-11-27-OK-ELMORE CITY-812,True
812,2005-2005-11-02-2005-11-02-OK-TEXANA-813,True
813,2005-2005-11-03-2005-11-03-OK-ERICK-814,True
814,2005-2005-11-27-2005-11-27-OK-CLEAR VIEW-815,True
815,2005-2005-11-27-2005-11-29-OK-FLAT ROCK-816,True
816,2005-2005-12-26-2005-12-26-OK-WEWOKA CREEK-817,True
817,2005-2005-08-04-2005-08-04-OK-MOUNT HERMAN-818,True
818,2005-2005-11-25-2005-11-25-OK-LONG ACRE-819,True
819,2005-2005-12-13-2005-12-13-OK-SWINK-820,True
820,2005-2005-12-27-2005-12-27-OK-PINE SPRINGS-821,True
